transaction_id,timestamp,sku,transaction_type,quantity,variance_detected,operator_id,bin_id
6d0c363b-1a60-47be-8a42-cd03a860e219,2025-11-25 23:18:24.062432,SKU-2139,TRANSFER,3,0,EMP-167,ZONE-A-1
d74211f2-d0ae-43bf-b1e8-3afa4e3f99c1,2026-01-04 23:18:24.062432,SKU-1488,CYCLE_COUNT,6,0,EMP-660,ZONE-B-6
bf84a4be-aa09-422d-b72f-a879ec38be87,2025-12-28 23:18:24.062432,SKU-6574,CYCLE_COUNT,6,0,EMP-153,ZONE-C-18
1cd9910f-644a-40c9-b474-907ce6f39c12,2025-10-09 23:18:24.062432,SKU-5552,CYCLE_COUNT,3,0,EMP-103,ZONE-B-13
728d6607-7952-4b55-ad5c-b2df6500403f,2025-12-11 23:18:24.062432,SKU-4257,PICK,7,0,EMP-412,ZONE-A-1
3b1dd67e-bd6a-4438-af70-5cdf98a3a526,2025-10-06 23:18:24.062432,SKU-1409,RECEIVE,6,0,EMP-261,ZONE-A-14
8d6b563c-e167-4639-a703-03cf1b1d80f6,2026-01-08 23:18:24.062432,SKU-9279,PICK,4,0,EMP-708,ZONE-B-14
69209f86-f400-4101-b615-b807f2233238,2025-11-18 23:18:24.062432,SKU-4811,TRANSFER,7,0,EMP-589,ZONE-A-11
0b803095-7322-4a5f-a75d-8b7d744c08be,2025-10-14 23:18:24.062432,SKU-2291,TRANSFER,3,0,EMP-803,ZONE-A-16
476ee0d7-1ec9-42f1-9b6b-25be8cc20c2a,2026-01-02 23:18:24.062432,SKU-5333,TRANSFER,10,0,EMP-388,ZONE-B-6
206c411e-5f20-498f-966c-494f1e9f8a32,2025-11-14 23:18:24.062432,SKU-1434,RECEIVE,4,0,EMP-476,ZONE-A-13
b3a777b1-e26e-4eed-9d35-7cfc22e1540d,2026-01-06 23:18:24.062432,SKU-9785,CYCLE_COUNT,3,0,EMP-684,ZONE-B-16
505691fb-9634-4681-866d-c731b7008f8f,2025-09-24 23:18:24.062432,SKU-2519,RECEIVE,4,0,EMP-671,ZONE-B-16
d62f2903-ec48-4393-98d6-e6b3335279ac,2025-10-03 23:18:24.062432,SKU-7912,PICK,10,0,EMP-573,ZONE-B-14
8ca0b8ec-1b3c-4411-b714-a082a39a3f8c,2025-12-20 23:18:24.062432,SKU-6881,TRANSFER,4,0,EMP-972,ZONE-C-17
b4a18649-f750-42a3-b01e-c1ef94188a4b,2025-11-12 23:18:24.062432,SKU-4527,RECEIVE,3,0,EMP-732,ZONE-C-5
1182ef67-c59e-4400-a3ac-a14f0eb1678f,2025-10-11 23:18:24.062432,SKU-7201,TRANSFER,7,0,EMP-191,ZONE-A-5
c0732bc4-0ffc-4797-8ec9-ee381ec9fdd5,2025-12-03 23:18:24.062432,SKU-5803,PICK,6,0,EMP-220,ZONE-C-5
94737f57-f2a9-4d10-aecb-3880a3cfd966,2025-11-19 23:18:24.062432,SKU-2584,CYCLE_COUNT,1,0,EMP-947,ZONE-A-4
dfc518c1-1f74-461b-b1da-571484e46789,2025-10-20 23:18:24.062432,SKU-4811,RECEIVE,8,0,EMP-830,ZONE-A-11
c0385434-2fff-47b1-a35e-f3c2eca29611,2026-01-10 23:18:24.062432,SKU-5552,PICK,4,0,EMP-932,ZONE-B-13
db62e5e2-9a61-472a-ac77-931fba73c18a,2025-12-26 23:18:24.062432,SKU-1488,TRANSFER,5,0,EMP-606,ZONE-B-6
d786f41a-bae7-4df7-b1e0-8d463a2ffc20,2025-11-16 23:18:24.062432,SKU-7201,PICK,7,0,EMP-976,ZONE-A-5
028ab297-d43e-43d9-8106-8b0b5d28b019,2026-01-05 23:18:24.062432,SKU-5333,PICK,4,0,EMP-389,ZONE-B-6
15e8aeaf-7a1a-4de3-8f9f-4947064ecc4d,2026-01-01 23:18:24.062432,SKU-1488,CYCLE_COUNT,4,0,EMP-249,ZONE-B-6
8d446ca9-688c-47b4-af01-67cdcbb4ba6e,2025-10-25 23:18:24.062432,SKU-1750,TRANSFER,1,0,EMP-341,ZONE-A-14
d18c0c21-75d3-4d80-98a6-a4f75c7395fb,2025-11-08 23:18:24.062432,SKU-2679,CYCLE_COUNT,10,0,EMP-696,ZONE-B-7
1999fe28-3ca7-4639-9d68-6a5a5f3e5615,2025-09-23 23:18:24.062432,SKU-1520,RECEIVE,8,0,EMP-580,ZONE-A-11
d134f952-5423-42eb-a0d4-670e9e65dea0,2025-12-19 23:18:24.062432,SKU-5552,TRANSFER,3,0,EMP-507,ZONE-B-13
5e9e45e0-5579-4c27-9c7d-77b814d7b733,2025-12-25 23:18:24.062432,SKU-4527,CYCLE_COUNT,4,0,EMP-711,ZONE-C-5
9ce9dd15-0a3f-4b77-8fee-343025a26057,2025-10-04 23:18:24.062432,SKU-2139,RECEIVE,5,0,EMP-670,ZONE-A-1
7172a206-137f-46ee-b669-b285db07685c,2025-11-03 23:18:24.062432,SKU-1750,RECEIVE,1,0,EMP-340,ZONE-A-14
9a1f4add-f82e-4cb4-b8ae-fbf6196b4117,2025-12-08 23:18:24.062432,SKU-9928,TRANSFER,8,0,EMP-786,ZONE-C-19
b1a1697c-dae1-4d47-a794-d013551f7e1a,2025-09-22 23:18:24.062432,SKU-2535,RECEIVE,10,0,EMP-359,ZONE-C-18
31942588-93c1-46d2-b964-bf72c02ac7c3,2025-11-11 23:18:24.062432,SKU-7924,CYCLE_COUNT,9,0,EMP-787,ZONE-B-19
242f9335-8139-4715-bd8b-95069e64103f,2025-12-02 23:18:24.062432,SKU-5506,PICK,6,0,EMP-142,ZONE-B-16
551f113c-c310-49ad-a564-e644085caa67,2025-10-25 23:18:24.062432,SKU-9279,PICK,10,0,EMP-273,ZONE-B-14
30b2bae5-188c-4af8-b2ba-d1e5631850c5,2025-11-20 23:18:24.062432,SKU-3547,CYCLE_COUNT,9,0,EMP-235,ZONE-A-16
11bbc0b4-b137-4d4e-bdae-f1e89b340e4a,2025-12-21 23:18:24.062432,SKU-2535,TRANSFER,2,0,EMP-643,ZONE-C-18
c74f0aa4-3782-4c75-a715-4cc05f2de245,2025-10-25 23:18:24.062432,SKU-3615,PICK,7,0,EMP-219,ZONE-A-15
d02c096a-36a5-4a66-bde1-bf9f3689eef7,2025-10-08 23:18:24.062432,SKU-5012,RECEIVE,6,0,EMP-611,ZONE-C-3
e23de9d8-a4db-4cf3-bedc-b7976ef60765,2025-11-16 23:18:24.062432,SKU-2674,TRANSFER,5,0,EMP-389,ZONE-B-3
f76cf232-2fea-468d-89b5-1a99ca9e200c,2025-11-27 23:18:24.062432,SKU-3286,TRANSFER,5,0,EMP-420,ZONE-A-5
7bee17f5-c91c-4760-9138-0ba40ffdb9c3,2025-11-01 23:18:24.062432,SKU-2424,PICK,7,0,EMP-854,ZONE-B-9
8600e2bd-f8b9-4f28-ad0b-9cd2e6d3ab74,2025-12-02 23:18:24.062432,SKU-3547,PICK,8,0,EMP-973,ZONE-A-16
cc641719-9edd-409d-b432-e68749bb662a,2025-10-16 23:18:24.062432,SKU-5552,RECEIVE,8,0,EMP-252,ZONE-B-13
55c8d312-259e-4eb5-8eec-c55962068423,2025-10-15 23:18:24.062432,SKU-6574,PICK,1,0,EMP-136,ZONE-C-18
2230fdbe-7fd3-457e-b8b1-b20c077877a2,2025-10-12 23:18:24.062432,SKU-2535,TRANSFER,8,0,EMP-822,ZONE-C-18
f51f1d61-9c2a-4a6a-8285-8efc03b5740b,2025-11-24 23:18:24.062432,SKU-1488,CYCLE_COUNT,8,0,EMP-141,ZONE-B-6
0cf795e8-5c84-4bb8-9033-4c74f7cef966,2025-12-21 23:18:24.062432,SKU-2424,TRANSFER,8,0,EMP-674,ZONE-B-9
7f29445a-b247-4b55-afae-e09cc7f4a2d1,2026-01-08 23:18:24.062432,SKU-7201,CYCLE_COUNT,8,0,EMP-837,ZONE-A-5
92e7f43e-c63f-46ef-af47-278c73579946,2025-11-05 23:18:24.062432,SKU-5552,RECEIVE,3,0,EMP-195,ZONE-B-13
eabb2f8b-5921-43fc-bf7b-6b142252f6d0,2025-10-15 23:18:24.062432,SKU-5012,TRANSFER,4,0,EMP-954,ZONE-C-3
7cfb3ae2-3cd7-4189-808f-15b7671ab2de,2025-12-03 23:18:24.062432,SKU-2139,TRANSFER,3,0,EMP-779,ZONE-A-1
929ca4ed-7a6a-4465-8033-7bab09f6693f,2025-12-05 23:18:24.062432,SKU-7224,PICK,10,0,EMP-104,ZONE-A-16
b1b60c14-696b-4230-9893-fbf7d2b9dca2,2025-11-14 23:18:24.062432,SKU-9928,PICK,9,0,EMP-178,ZONE-C-19
2bcbf35e-c690-4b8b-8ca9-73a63187f881,2025-11-03 23:18:24.062432,SKU-7201,CYCLE_COUNT,4,0,EMP-126,ZONE-A-5
014333b2-1d6c-4c4b-b74f-51fcc97b8cf9,2025-11-11 23:18:24.062432,SKU-3045,RECEIVE,5,0,EMP-482,ZONE-B-12
7c8c5e74-7a68-4aec-af6b-e4f8a6cc10a7,2026-01-07 23:18:24.062432,SKU-3547,RECEIVE,10,0,EMP-431,ZONE-A-16
82fa251a-91a1-4ccb-abc3-95cc16d60c67,2025-10-02 23:18:24.062432,SKU-4527,RECEIVE,3,0,EMP-571,ZONE-C-5
5f3efc45-d861-4c2d-b89a-a0994736c1ad,2025-10-26 23:18:24.062432,SKU-4733,CYCLE_COUNT,8,0,EMP-708,ZONE-B-5
d2175538-1959-45fe-8c6d-9d0aaa8f2fd7,2025-09-27 23:18:24.062432,SKU-5012,TRANSFER,1,0,EMP-771,ZONE-C-3
c5f346e9-c3e4-4905-8231-e3c4ab5746e6,2025-12-24 23:18:24.062432,SKU-2584,CYCLE_COUNT,10,0,EMP-851,ZONE-A-4
4ae1c5b5-8104-4fdd-a762-6275a2dc21c1,2025-10-19 23:18:24.062432,SKU-4811,PICK,10,0,EMP-983,ZONE-A-11
b5871c8d-9ba1-4f7d-81bb-d935e38c03e6,2025-11-02 23:18:24.062432,SKU-3547,TRANSFER,1,0,EMP-917,ZONE-A-16
a4577d2e-fcee-4b89-b69c-df207d67004f,2025-12-01 23:18:24.062432,SKU-5803,RECEIVE,1,0,EMP-716,ZONE-C-5
4c7bd780-7189-4afc-b481-2134c0411108,2025-11-12 23:18:24.062432,SKU-2519,RECEIVE,7,0,EMP-361,ZONE-B-16
0cca41e6-97b9-42c3-8906-ee06196464d1,2025-12-29 23:18:24.062432,SKU-5803,PICK,3,0,EMP-986,ZONE-C-5
916b2317-9032-40eb-897f-b3023d70e6ee,2025-09-24 23:18:24.062432,SKU-4257,RECEIVE,7,0,EMP-972,ZONE-A-1
c5c74cb3-88d1-4471-a201-dfebbd7e03b2,2025-11-10 23:18:24.062432,SKU-3547,PICK,4,0,EMP-898,ZONE-A-16
96959f36-4ea2-449e-ade1-d6daad43252a,2025-12-13 23:18:24.062432,SKU-2679,TRANSFER,7,0,EMP-870,ZONE-B-7
64fd250b-cf9f-4032-8019-4665f336b324,2025-10-30 23:18:24.062432,SKU-1520,RECEIVE,3,0,EMP-602,ZONE-A-11
bfc60586-ed4f-4233-9b42-5b77b5a21718,2025-12-18 23:18:24.062432,SKU-9928,TRANSFER,7,0,EMP-717,ZONE-C-19
ff5fe5f6-120c-4e7d-844a-aae99ab35404,2025-12-16 23:18:24.062432,SKU-7201,TRANSFER,3,0,EMP-198,ZONE-A-5
5908d83a-d388-46c2-af9f-7b1936f5bc30,2025-11-23 23:18:24.062432,SKU-5012,PICK,6,0,EMP-556,ZONE-C-3
e4244692-e5dc-4ca5-a8eb-91a278121f95,2025-12-07 23:18:24.062432,SKU-1409,CYCLE_COUNT,7,0,EMP-533,ZONE-A-14
67655a32-6068-4f4a-8d84-71130fd8e4ee,2025-12-09 23:18:24.062432,SKU-5333,CYCLE_COUNT,2,0,EMP-290,ZONE-B-6
80fa399e-230f-4833-b329-4a6708f4fcfb,2025-11-26 23:18:24.062432,SKU-4733,CYCLE_COUNT,7,0,EMP-449,ZONE-B-5
fe02f6e0-ac40-4e81-be27-499c95e56bbc,2025-12-13 23:18:24.062432,SKU-5557,PICK,8,0,EMP-802,ZONE-C-11
752c262a-8138-4999-91e9-523a72fcaf59,2025-12-13 23:18:24.062432,SKU-3045,CYCLE_COUNT,3,0,EMP-637,ZONE-B-12
a9cd9f9f-27ea-4f78-9bd2-fc8c8a064f36,2025-11-20 23:18:24.062432,SKU-8527,TRANSFER,2,0,EMP-547,ZONE-A-10
91c76cbe-947e-401d-9272-8218c45f1849,2025-10-08 23:18:24.062432,SKU-5552,CYCLE_COUNT,2,0,EMP-800,ZONE-B-13
02ce09ea-9584-4776-94a9-87ce2043676c,2025-11-27 23:18:24.062432,SKU-2824,PICK,5,0,EMP-537,ZONE-A-18
6cf634c6-4d33-4977-9b45-04b905fe8ea1,2025-12-01 23:18:24.062432,SKU-6925,RECEIVE,5,0,EMP-178,ZONE-C-5
109feb14-e88c-4aca-8d41-d7e57510c80a,2025-11-26 23:18:24.062432,SKU-1750,RECEIVE,1,0,EMP-535,ZONE-A-14
3c222f4f-7d33-4f39-961b-3408afc6c504,2025-11-20 23:18:24.062432,SKU-9279,RECEIVE,7,0,EMP-776,ZONE-B-14
45baa84c-17c6-460c-932e-61503c842cdc,2025-11-06 23:18:24.062432,SKU-7912,TRANSFER,10,0,EMP-360,ZONE-B-14
e098a48d-4b86-4388-a8d3-d1c29c84c2f5,2025-12-29 23:18:24.062432,SKU-4150,RECEIVE,10,0,EMP-615,ZONE-C-5
2a0dafa3-ffcf-4558-b3e1-7baca95743a1,2025-12-25 23:18:24.062432,SKU-4150,RECEIVE,1,0,EMP-777,ZONE-C-5
af6f70c0-937c-40d7-850c-ce977ebfaefd,2025-12-31 23:18:24.062432,SKU-6514,PICK,8,0,EMP-286,ZONE-A-4
aa76c05a-80fc-454c-adb5-62c9032ea389,2025-10-02 23:18:24.062432,SKU-4582,RECEIVE,7,0,EMP-526,ZONE-A-18
e8e2a88d-4602-4d27-bdcb-45703c6d185b,2025-12-06 23:18:24.062432,SKU-4527,TRANSFER,5,0,EMP-841,ZONE-C-5
7631f0ac-fb9c-48a2-b098-50e8f7b6248e,2025-10-25 23:18:24.062432,SKU-6514,CYCLE_COUNT,8,0,EMP-449,ZONE-A-4
8eac26c6-84d1-4308-850d-7197d4b50c7c,2025-10-15 23:18:24.062432,SKU-5557,PICK,3,0,EMP-180,ZONE-C-11
6feb161c-5036-4090-a3de-a7877dc17f62,2025-12-17 23:18:24.062432,SKU-2139,TRANSFER,10,0,EMP-208,ZONE-A-1
8c135496-c1bc-4407-a5e9-ba50a7995719,2025-09-22 23:18:24.062432,SKU-1434,RECEIVE,7,0,EMP-504,ZONE-A-13
36deb920-d930-4361-8b89-4a5abe4b3a4f,2025-10-13 23:18:24.062432,SKU-4150,RECEIVE,2,0,EMP-771,ZONE-C-5
19845d9d-0089-41e5-8cb8-497f7e607d92,2025-12-15 23:18:24.062432,SKU-2674,CYCLE_COUNT,8,0,EMP-862,ZONE-B-3
2223c81f-6e1a-4f90-8150-df714893bf8b,2026-01-04 23:18:24.062432,SKU-7924,CYCLE_COUNT,10,0,EMP-731,ZONE-B-19
debd9ba1-4e0c-4f0c-ad63-a3c8fb1308dc,2025-10-03 23:18:24.062432,SKU-2424,CYCLE_COUNT,6,0,EMP-228,ZONE-B-9
a8539fbb-c6a2-41fa-9073-2438cca4ff50,2025-10-16 23:18:24.062432,SKU-4611,RECEIVE,3,0,EMP-214,ZONE-C-15
bf1ca7c8-26a2-42eb-8af6-fa0daa3f66d2,2026-01-09 23:18:24.062432,SKU-1106,PICK,1,0,EMP-127,ZONE-C-4
841f8b95-45b6-4b9a-94fd-0c88de8d13fb,2025-12-14 23:18:24.062432,SKU-5012,CYCLE_COUNT,4,0,EMP-347,ZONE-C-3
5208cfda-cfa6-4716-95e4-d343e9d4cd7d,2025-10-03 23:18:24.062432,SKU-9935,PICK,7,0,EMP-408,ZONE-A-16
005e5a3d-5776-4ff8-9ff1-1337a35803f8,2025-11-21 23:18:24.062432,SKU-1711,PICK,8,0,EMP-532,ZONE-C-9
6e4c8d92-0d5c-4878-9305-676599425998,2025-10-13 23:18:24.062432,SKU-8527,RECEIVE,1,0,EMP-256,ZONE-A-10
8f911612-bb95-46bd-a391-a3a512d76231,2026-01-10 23:18:24.062432,SKU-3286,CYCLE_COUNT,8,0,EMP-560,ZONE-A-5
c5013faa-fa30-44ae-8849-156a8008fad7,2025-10-17 23:18:24.062432,SKU-3045,PICK,10,0,EMP-401,ZONE-B-12
9428cc30-cfea-470d-9309-32f92823bf05,2025-10-05 23:18:24.062432,SKU-4150,CYCLE_COUNT,10,-1,EMP-745,ZONE-C-5
99b13243-c9a1-45f5-901a-7ac5c9375323,2025-12-25 23:18:24.062432,SKU-6514,CYCLE_COUNT,7,0,EMP-692,ZONE-A-4
26ae24c1-cf34-4b19-aeef-5041cf8f658f,2025-09-26 23:18:24.062432,SKU-4150,TRANSFER,10,0,EMP-599,ZONE-C-5
33516b49-7959-47f6-bdd0-aa2deaf7991c,2025-12-23 23:18:24.062432,SKU-4733,CYCLE_COUNT,7,0,EMP-726,ZONE-B-5
6b1207bb-17e2-4be8-ac12-1b5fc4a63fa8,2025-12-22 23:18:24.062432,SKU-2424,PICK,8,0,EMP-162,ZONE-B-9
ffa6aedf-4699-4d76-a985-bd4aa1189a2e,2025-11-15 23:18:24.062432,SKU-6514,RECEIVE,9,0,EMP-690,ZONE-A-4
e4d719ea-cd74-48e8-abd7-1b15a846794c,2025-10-26 23:18:24.062432,SKU-3547,RECEIVE,6,0,EMP-763,ZONE-A-16
ef641309-b476-4c2c-b7cf-cc16b2d48db2,2025-12-10 23:18:24.062432,SKU-6925,CYCLE_COUNT,7,0,EMP-761,ZONE-C-5
cc970d18-8a40-4a93-8569-05f23a4c0739,2025-09-24 23:18:24.062432,SKU-1106,CYCLE_COUNT,6,0,EMP-265,ZONE-C-4
df3ff4bb-f583-44f9-bbbc-09514791eecd,2025-11-21 23:18:24.062432,SKU-5803,PICK,5,0,EMP-452,ZONE-C-5
03ee82fb-2ffa-41fe-ab82-3cc20eaac925,2025-11-25 23:18:24.062432,SKU-5803,PICK,8,0,EMP-324,ZONE-C-5
b4a6a8df-d4d3-4fc8-8fde-29e06dbdc6a7,2025-12-08 23:18:24.062432,SKU-5012,TRANSFER,10,0,EMP-973,ZONE-C-3
7f03ad14-2d30-4ca3-8673-c25e525f4724,2025-10-29 23:18:24.062432,SKU-3547,PICK,8,0,EMP-840,ZONE-A-16
e4d42cc6-9cd6-452d-8c53-4be9ef4b48b2,2025-12-17 23:18:24.062432,SKU-4733,CYCLE_COUNT,7,0,EMP-768,ZONE-B-5
d198feb8-eb00-49b8-8f2e-7da99452aba7,2026-01-08 23:18:24.062432,SKU-6881,CYCLE_COUNT,6,0,EMP-265,ZONE-C-17
57b66ecc-2fe4-4874-8294-42cd9ce4068e,2025-10-28 23:18:24.062432,SKU-1711,PICK,10,0,EMP-807,ZONE-C-9
7746c8a5-954f-4882-a5fb-c2812f6f487c,2025-10-17 23:18:24.062432,SKU-1750,CYCLE_COUNT,2,0,EMP-260,ZONE-A-14
58fa4065-2c67-40d8-9fc4-b639654fa503,2025-11-14 23:18:24.062432,SKU-6881,CYCLE_COUNT,10,0,EMP-605,ZONE-C-17
2347e23c-6910-4692-9d36-ab6fd38b9775,2025-10-18 23:18:24.062432,SKU-3286,PICK,5,0,EMP-670,ZONE-A-5
7dd606f4-b512-4a7a-909f-b0292c5f68c3,2025-11-06 23:18:24.062432,SKU-6514,RECEIVE,1,0,EMP-367,ZONE-A-4
af4108e5-813e-431e-8265-598e6da8e143,2025-10-14 23:18:24.062432,SKU-5803,PICK,6,0,EMP-947,ZONE-C-5
f303e8c0-daa6-4e83-b7f0-cb8158b4fc69,2026-01-03 23:18:24.062432,SKU-6635,RECEIVE,9,0,EMP-165,ZONE-C-18
4af33a21-dab0-4e3e-801e-84e1ca186107,2025-10-21 23:18:24.062432,SKU-1520,CYCLE_COUNT,6,0,EMP-223,ZONE-A-11
c516117a-0378-4153-8bf0-25db01ef975a,2025-11-23 23:18:24.062432,SKU-5506,PICK,9,0,EMP-364,ZONE-B-16
1d207210-8b9f-4baf-8265-d6a80c50a593,2025-12-29 23:18:24.062432,SKU-4733,TRANSFER,6,0,EMP-147,ZONE-B-5
85b2e69f-a096-45fd-9f7d-c27b7743d52c,2025-10-11 23:18:24.062432,SKU-1488,TRANSFER,9,0,EMP-973,ZONE-B-6
a29c271d-db54-4a43-80f6-434a2362822d,2025-12-21 23:18:24.062432,SKU-4582,RECEIVE,9,0,EMP-151,ZONE-A-18
1af4d674-f1a0-4514-bc1a-da469f9ec6ae,2025-12-27 23:18:24.062432,SKU-7873,CYCLE_COUNT,8,0,EMP-213,ZONE-C-19
1c4866b2-fa73-4ee4-a13b-98101d79bc37,2026-01-05 23:18:24.062432,SKU-1750,RECEIVE,2,0,EMP-675,ZONE-A-14
69683edc-5de8-4f3c-afbb-dd5afd5ffe8b,2025-10-13 23:18:24.062432,SKU-6635,RECEIVE,1,0,EMP-745,ZONE-C-18
ca147ee3-63e0-41e0-b7c7-05f863a566cd,2025-11-07 23:18:24.062432,SKU-5552,PICK,2,0,EMP-260,ZONE-B-13
cdf30337-c5eb-4e98-b76b-8f9b07a5a489,2025-11-24 23:18:24.062432,SKU-4257,CYCLE_COUNT,5,0,EMP-850,ZONE-A-1
18949999-5a91-449d-bf8d-53792c558636,2025-12-13 23:18:24.062432,SKU-6925,PICK,2,0,EMP-472,ZONE-C-5
899b701c-1f0a-4804-b963-578013b544c0,2025-10-07 23:18:24.062432,SKU-3615,PICK,6,0,EMP-968,ZONE-A-15
5a4b752c-267b-4a1f-b4b0-30e5d6b9fb38,2025-12-29 23:18:24.062432,SKU-4150,CYCLE_COUNT,4,0,EMP-887,ZONE-C-5
e0adf6b2-eb4f-4dfc-ace1-b0101ef0ba1e,2026-01-06 23:18:24.062432,SKU-4150,PICK,1,0,EMP-928,ZONE-C-5
686d653f-cb90-4075-be56-7481b15d8515,2025-10-28 23:18:24.062432,SKU-4733,TRANSFER,8,0,EMP-617,ZONE-B-5
3942557d-1b28-4e5a-8dbf-50214aa7cfab,2025-10-26 23:18:24.062432,SKU-6574,RECEIVE,3,0,EMP-481,ZONE-C-18
2775b84d-5d9d-4946-b1b8-02ef391d12de,2025-12-11 23:18:24.062432,SKU-1711,TRANSFER,7,0,EMP-780,ZONE-C-9
4a8e839f-83c9-47e4-a42d-d3f5d4ef6ae0,2025-12-27 23:18:24.062432,SKU-1434,PICK,4,0,EMP-871,ZONE-A-13
d1fbcad4-f1f1-4e01-87a1-c6f99265a059,2025-10-09 23:18:24.062432,SKU-9928,CYCLE_COUNT,9,0,EMP-921,ZONE-C-19
3779b8d1-d57f-4b87-84d5-f95012dbc352,2025-11-19 23:18:24.062432,SKU-3615,CYCLE_COUNT,7,0,EMP-972,ZONE-A-15
e5a316b3-80ad-45f2-b3e4-a801f3c06e63,2025-09-25 23:18:24.062432,SKU-4150,TRANSFER,9,0,EMP-553,ZONE-C-5
901f4a68-afb1-44bb-b8d7-ba765e7cff12,2025-12-22 23:18:24.062432,SKU-1520,RECEIVE,3,0,EMP-925,ZONE-A-11
e1dfa6d0-9e5c-4540-8c23-86381ec1a50f,2025-10-02 23:18:24.062432,SKU-4657,RECEIVE,9,0,EMP-446,ZONE-C-12
c8b31d1b-f74c-4ddf-942e-4bda6997f1cc,2025-10-13 23:18:24.062432,SKU-4811,CYCLE_COUNT,6,0,EMP-544,ZONE-A-11
a431e1a6-4719-41ce-aa24-96bfe8734a02,2025-12-15 23:18:24.062432,SKU-1106,CYCLE_COUNT,1,0,EMP-756,ZONE-C-4
2eb31318-c1ae-48aa-b6f8-b2d61e9c9da2,2025-12-11 23:18:24.062432,SKU-5552,RECEIVE,3,0,EMP-830,ZONE-B-13
b54a51bf-7331-43d9-ac3b-d67f21917a77,2025-11-14 23:18:24.062432,SKU-9935,TRANSFER,9,0,EMP-511,ZONE-A-16
3b9b9ac5-ffb3-48b9-8900-646696c05982,2025-12-23 23:18:24.062432,SKU-1711,TRANSFER,9,0,EMP-860,ZONE-C-9
f4e11985-3b76-4bf2-8852-8106bcd5ab93,2025-09-23 23:18:24.062432,SKU-7201,TRANSFER,6,0,EMP-946,ZONE-A-5
25174a1e-6856-468c-bd53-018542a08b40,2025-12-20 23:18:24.062432,SKU-8527,PICK,5,0,EMP-513,ZONE-A-10
b5d8f879-ad7b-42eb-be3f-05ca84c5e2e4,2025-11-30 23:18:24.062432,SKU-4733,PICK,8,0,EMP-739,ZONE-B-5
9e5280d2-e9ec-41df-92aa-5a88138b2033,2026-01-03 23:18:24.062432,SKU-9279,CYCLE_COUNT,10,0,EMP-900,ZONE-B-14
1229d722-e8d4-463b-b9e3-b77c1e999781,2025-10-30 23:18:24.062432,SKU-7873,PICK,7,0,EMP-186,ZONE-C-19
4ddfbe4d-31d5-4432-bfd7-48b2559e4a88,2025-11-10 23:18:24.062432,SKU-2424,TRANSFER,1,0,EMP-842,ZONE-B-9
a742fb2d-ac2f-41bd-ab6f-5d2934177f40,2025-10-19 23:18:24.062432,SKU-2674,TRANSFER,3,0,EMP-195,ZONE-B-3
45006384-1cff-4fb7-8a95-c69d2c745c4f,2025-11-27 23:18:24.062432,SKU-5506,TRANSFER,9,0,EMP-448,ZONE-B-16
d39ff3c1-b458-4354-94e0-694e252e81e1,2025-09-25 23:18:24.062432,SKU-6881,RECEIVE,3,0,EMP-915,ZONE-C-17
fdd234d8-1e17-4b6e-aca2-bc0397a9c4b3,2025-10-22 23:18:24.062432,SKU-4811,TRANSFER,9,0,EMP-952,ZONE-A-11
3bf467a0-f161-40e1-b6f3-da47af251c34,2025-10-06 23:18:24.062432,SKU-5506,CYCLE_COUNT,5,0,EMP-849,ZONE-B-16
39a588cf-d05a-46d9-ba58-f13a12a5538d,2025-10-25 23:18:24.062432,SKU-2291,TRANSFER,1,0,EMP-742,ZONE-A-16
7477a368-4ca9-438f-bddb-499576a63995,2025-10-07 23:18:24.062432,SKU-7924,TRANSFER,9,0,EMP-148,ZONE-B-19
8eb4975c-7198-4f6d-8e24-9cb69721ec72,2025-12-25 23:18:24.062432,SKU-7912,CYCLE_COUNT,2,0,EMP-105,ZONE-B-14
0ace028a-390b-49a0-99c4-fad3dbd7076e,2025-10-22 23:18:24.062432,SKU-4527,TRANSFER,8,0,EMP-924,ZONE-C-5
b346237a-bc86-42b9-a1bf-5655f30d9282,2025-11-05 23:18:24.062432,SKU-2535,PICK,10,0,EMP-406,ZONE-C-18
9e9bdff2-f841-4fc1-84f8-34e7f6d694bb,2025-12-22 23:18:24.062432,SKU-3615,PICK,5,0,EMP-486,ZONE-A-15
80de0c8f-17da-4d9a-9bba-ddefeb3ce60d,2025-10-05 23:18:24.062432,SKU-2519,PICK,9,0,EMP-435,ZONE-B-16
f06d70db-b956-40ed-9825-261428f81b65,2026-01-05 23:18:24.062432,SKU-5557,PICK,9,0,EMP-897,ZONE-C-11
60ce2b03-2d51-41bd-82db-e1dcac899c56,2025-12-22 23:18:24.062432,SKU-2679,CYCLE_COUNT,6,0,EMP-535,ZONE-B-7
38bd2333-7870-4be0-81ad-8cc87417ecf9,2025-10-03 23:18:24.062432,SKU-6881,RECEIVE,7,0,EMP-163,ZONE-C-17
e1332b0e-0dce-470c-8d84-35129f3f7782,2025-11-21 23:18:24.062432,SKU-1434,PICK,7,0,EMP-319,ZONE-A-13
76717d8a-b7fd-4b03-a3f7-5c49f7129f92,2025-11-08 23:18:24.062432,SKU-7224,RECEIVE,8,0,EMP-793,ZONE-A-16
3704f782-e5b9-4bb8-ade5-1180971b3060,2025-11-27 23:18:24.062432,SKU-8527,CYCLE_COUNT,9,0,EMP-897,ZONE-A-10
